SSC_CODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SSC20721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,7,6,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20722,0,14,3,0,0,0,0,0,0,23,3,6,3,0,0,0,0,0,0,12,10,23,10,0,3,3,0,3,0,65,5,7,7,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,5,4,48,0,0,0,0,0,0,0,51,0,9,0,0,0,0,0,0,0,6,44,42,0,0,6,16,0,0,0,121,15,28,0,0,3,0,0,0,0,45,4,3,0,0,0,3,0,0,0,10,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,100,177,29,6,23,22,4,9,4,377,0,4,3,0,3,3,0,0,0,14,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SSC20723,3,11,5,3,5,6,4,7,0,49,28,81,34,14,30,12,27,14,3,236,46,58,282,13,35,18,135,99,18,706,17,3,107,3,7,0,24,16,4,194,3,0,4,0,4,0,4,0,0,19,9,39,3,31,5,4,7,4,0,103,3,21,3,7,3,0,9,7,0,59,60,85,29,29,81,41,101,51,11,479,14,22,7,47,12,5,22,20,0,156,4,12,3,6,4,8,8,3,0,53,11,3,59,8,7,0,33,15,3,141,0,0,0,0,0,0,0,0,0,3,3,3,12,0,6,4,9,7,0,43,0,3,17,4,4,3,30,20,18,105,199,344,571,179,201,106,419,262,61,2339,11,21,6,3,13,7,0,5,0,68,3,15,5,4,14,3,0,7,0,59,3,22,6,12,5,5,0,6,0,66,0,3,3,0,0,0,0,0,0,9,0,4,3,0,6,0,3,0,0,17
SSC20724,0,6,3,0,3,0,0,0,0,14,3,17,6,0,0,0,0,3,0,31,22,19,135,3,4,5,38,37,7,265,19,0,97,0,0,9,5,16,0,143,6,0,13,0,0,0,7,3,0,30,3,19,5,3,3,3,0,0,0,39,3,23,3,5,0,0,0,5,0,43,22,17,12,13,13,12,5,15,0,116,3,8,3,16,0,0,3,3,3,45,10,4,0,0,0,3,0,0,0,21,3,0,31,6,0,8,10,4,0,68,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,3,0,0,4,6,7,0,19,92,118,312,56,27,47,77,91,11,838,0,6,0,0,3,0,0,0,0,14,0,3,4,0,4,0,0,0,0,9,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,4,0,0,0,7,0,3,0,3,0,3,0,0,0,14
SSC20725,3,4,4,0,4,0,0,4,0,26,10,26,7,3,10,10,11,4,0,76,34,42,149,6,21,10,63,51,3,378,13,0,70,0,3,3,9,13,0,110,3,0,4,0,0,0,0,4,0,14,0,10,0,8,3,3,4,0,0,27,0,9,0,4,0,3,0,0,0,26,28,23,3,4,35,15,30,24,5,175,6,9,0,23,8,3,12,6,0,74,0,9,3,5,4,4,4,3,0,29,6,0,13,5,3,3,10,14,0,54,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,6,8,0,24,0,3,12,3,0,4,7,8,7,41,104,143,278,61,91,55,158,142,22,1046,3,12,4,3,7,3,0,0,0,35,3,4,0,0,8,0,0,0,0,16,3,9,3,0,5,3,3,6,0,37,0,0,3,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9
SSC20726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,18,3,0,3,0,0,0,0,3,0,9,18,0,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,31,3,15,3,0,3,4,13,0,74,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6
SSC20731,0,3,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,8,7,5,61,3,3,0,12,10,3,105,12,0,46,0,0,0,5,7,0,78,0,3,3,0,0,3,0,3,0,14,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,10,10,7,0,0,0,0,0,3,0,29,0,0,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,11,0,5,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,39,37,132,12,10,7,26,35,7,299,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,0,0,0,3,0,25,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,15,3,0,0,4,4,3,24,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,4,0,5,3,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,21,14,3,3,3,10,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC20736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20737,6,6,3,0,3,0,0,0,0,19,31,63,24,3,22,9,9,5,0,168,47,62,145,12,26,12,68,49,0,421,7,7,51,0,5,0,3,10,0,83,0,0,7,0,0,0,0,0,0,14,0,34,0,12,3,3,3,6,0,62,10,13,0,4,0,0,4,0,0,28,55,59,10,21,79,15,48,19,8,309,9,12,0,16,10,7,8,4,0,73,11,16,6,3,4,0,3,0,0,39,3,0,23,4,5,3,11,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,3,0,18,0,3,4,4,7,3,13,5,5,39,168,278,281,81,159,52,171,121,14,1324,4,28,6,0,10,3,3,0,0,55,3,19,0,0,9,3,0,0,0,42,0,10,3,0,9,3,0,4,0,34,0,4,0,0,4,3,0,0,0,15,0,0,0,0,5,0,0,0,0,11
SSC20738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,13,0,0,3,0,0,0,0,0,0,7,11,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,11,0,0,0,3,7,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20742,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,25,3,42,3,3,0,12,13,3,102,4,0,26,0,0,0,0,13,0,47,8,0,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,3,3,3,0,0,0,3,5,0,18,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,7,4,0,6,0,0,0,3,0,0,9,48,18,86,10,10,11,22,34,7,240,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,9
SSC20743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,3,3,0,0,27,3,0,3,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,11,7,17,0,0,8,8,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
SSC20744,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,12,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,3,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,5,3,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20746,14,32,3,3,3,0,3,0,0,63,17,40,8,3,4,3,0,3,0,81,122,114,314,18,45,26,47,45,5,740,55,8,284,4,8,11,9,31,6,420,4,3,19,3,3,3,3,8,0,53,10,45,7,15,4,3,0,3,4,80,13,78,6,6,0,4,3,4,0,122,147,110,18,16,54,40,12,12,3,420,33,47,3,57,17,8,3,7,4,173,14,22,7,6,5,7,0,3,0,59,11,0,37,6,0,0,3,3,0,63,0,0,0,0,0,0,0,0,0,4,7,3,4,6,3,3,0,0,4,32,9,3,4,0,0,3,3,11,8,48,461,513,718,141,154,108,88,131,38,2358,9,25,7,3,17,7,0,0,0,68,4,3,4,0,8,0,0,0,0,24,4,9,5,3,3,0,3,0,0,30,0,8,0,0,3,3,0,0,0,19,0,5,3,3,3,3,0,0,0,24
